committee,n_members,n_eval_judges,MPA,MRD,MSD
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.91991341991342,0.8571428571428573,-0.06184330612898709
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9632034632034633,0.40476190476190477,-0.016334292017301053
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9632034632034632,0.4047619047619047,0.01885923002935023
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9415584415584417,0.6428571428571429,-0.03629054589136783
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.6428571428571429,-0.032806598934747196
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9696969696969698,0.33333333333333337,0.023455338145157958
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9372294372294372,0.6904761904761905,-0.029822894800997663
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9523809523809526,0.5238095238095238,-0.02350232883459704
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9675324675324676,0.35714285714285715,0.007238354349613779
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9632034632034632,0.40476190476190477,0.010719723691610884
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9458874458874459,0.5952380952380951,-0.05480240936149472
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9502164502164502,0.5238095238095238,-0.05907919005771689
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9199134199134199,0.8571428571428573,-0.10118479647954863
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9090909090909091,0.9761904761904763,-0.09659771933065277
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9285714285714286,0.7619047619047619,-0.07948058858817572
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9285714285714286,0.7619047619047619,-0.0774677449478575
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.8874458874458874,1.2142857142857142,-0.12141537037861018
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9242424242424242,0.8095238095238095,-0.07143095167975044
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.6428571428571429,-0.0665817174301192
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9090909090909091,0.9761904761904763,-0.10842472097299945
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.932900432900433,0.7142857142857143,-0.09410169900033351
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9523809523809524,0.4761904761904762,0.08211564639855619
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9458874458874459,0.5476190476190477,0.09440897201758836
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9502164502164503,0.5,0.06865227036501796
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.945887445887446,0.5476190476190477,0.07369024877010452
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9480519480519481,0.5238095238095238,0.10104676554000415
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9523809523809524,0.4761904761904762,0.07641832429002585
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9480519480519481,0.5238095238095238,0.08181291325535053
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9458874458874459,0.5476190476190477,0.08811028262404137
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9415584415584416,0.5952380952380952,0.09322743207413267
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9458874458874459,0.5476190476190477,0.06767850606800323
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9393939393939394,0.5952380952380952,0.015962348878229327
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9372294372294372,0.619047619047619,-0.030804708877769142
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.5952380952380952,-0.024005414139242214
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9307359307359307,0.6904761904761905,0.0009811477649971803
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9264069264069263,0.7380952380952381,0.006665488171634924
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.6904761904761905,-0.045718021987946215
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9393939393939394,0.5952380952380952,0.00755311952614401
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9350649350649352,0.6428571428571429,0.013853015227982985
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.5952380952380952,-0.03198146284454584
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.6904761904761905,-0.003767466419643028
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9502164502164503,0.5,0.02504039004076149
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9480519480519481,0.5238095238095237,-0.023137372909631963
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9437229437229436,0.5714285714285714,-0.016583279517077366
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9415584415584417,0.5952380952380951,0.009774797493308673
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,0.015231142058037647
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.5952380952380951,-0.03861541517781889
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9502164502164503,0.5,0.01569712098513231
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9458874458874459,0.5476190476190477,0.021712988024156634
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9502164502164503,0.5,-0.024461280269713597
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.5952380952380951,0.00396877535604614
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.935064935064935,0.6428571428571429,-0.06272519262604824
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.6904761904761905,-0.057651225692066634
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.6428571428571429,-0.09235501131816092
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9285714285714286,0.7142857142857143,-0.07896136843960187
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9372294372294373,0.619047619047619,-0.06295152699190405
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5,5,7,0.9523809523809526,0.5238095238095238,-0.05015860080483166
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,7,0.9199134199134199,0.8571428571428571,-0.11372638174687776
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,7,0.9350649350649352,0.6904761904761906,-0.09958948843314294
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,7,0.9177489177489176,0.8809523809523808,-0.08927017564438534
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,7,0.9285714285714286,0.761904761904762,-0.11622178935843301
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,7,0.9393939393939394,0.6428571428571429,-0.10628329867322979
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,7,0.9307359307359307,0.761904761904762,-0.10795080757161897
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,7,0.9610389610389612,0.42857142857142855,-0.09347577565899322
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,5,7,0.9502164502164503,0.5476190476190477,-0.08379583994052421
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,5,7,0.9393939393939394,0.6666666666666667,-0.11041658599808543
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,5,7,0.9502164502164503,0.5476190476190477,-0.10075680181050063
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9285714285714286,0.761904761904762,-0.14320092320158287
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9177489177489179,0.8809523809523812,-0.13954770418301748
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9069264069264068,1.0,-0.1589849597142571
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.932900432900433,0.7142857142857143,-0.14854449901012887
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9329004329004329,0.7142857142857143,-0.12406743908606001
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9285714285714286,0.761904761904762,-0.1504638386042277
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9329004329004329,0.7142857142857143,-0.14404004877175783
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9112554112554111,0.9523809523809523,-0.14040433174181133
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6666666666666667,-0.1293612599390124
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9264069264069265,0.7857142857142858,-0.15725804590267764
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,7,0.9545454545454545,0.45238095238095244,-0.03664448067060522
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,7,0.9567099567099567,0.42857142857142866,-0.018068522770860167
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,7,0.9502164502164502,0.5000000000000001,0.00437815036072423
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,7,0.9545454545454545,0.45238095238095244,-0.04732384323718599
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,7,0.9393939393939394,0.619047619047619,-0.03375195191337847
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9480519480519481,0.5000000000000001,-0.08414946218645826
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.935064935064935,0.6428571428571429,-0.07746348494430615
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9458874458874459,0.5238095238095238,-0.10692546775132084
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9415584415584416,0.5714285714285714,-0.09478229160639241
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9437229437229437,0.5476190476190477,-0.0577283147628171
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9372294372294372,0.6190476190476188,-0.09680506760344494
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.932900432900433,0.6666666666666666,-0.09012662804241257
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9415584415584416,0.5714285714285714,-0.08228425409278592
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.6904761904761906,-0.06847498444024462
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9350649350649353,0.6428571428571429,-0.10605000862422938
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9588744588744589,0.40476190476190477,-0.0781008963133426
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9458874458874459,0.5476190476190476,-0.07186243398375557
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9567099567099566,0.42857142857142855,-0.10120341304350569
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9523809523809524,0.4761904761904762,-0.08905846450706734
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9545454545454547,0.45238095238095244,-0.05175261175470118
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9437229437229436,0.5714285714285714,-0.09118903363535806
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.619047619047619,-0.0842299588033036
gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9523809523809524,0.4761904761904762,-0.07727121041641549
gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9480519480519479,0.5238095238095238,-0.06308828825365088
gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.5952380952380951,-0.10026543488315821
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9458874458874459,0.5238095238095238,-0.10970882983448417
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9502164502164502,0.4761904761904762,-0.13992447208719067
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.6428571428571429,-0.1333534443637067
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9437229437229436,0.5476190476190477,-0.13160168561703717
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9393939393939393,0.5952380952380952,-0.11810317184757835
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.619047619047619,-0.14750596584318632
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.935064935064935,0.6428571428571429,-0.12005085770572059
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.6904761904761906,-0.11249865046698816
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.6428571428571429,-0.1445022990158263
gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.932900432900433,0.6666666666666667,-0.1277226757917735
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,7,0.9502164502164503,0.5476190476190476,-0.030809191365628125
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,7,0.9502164502164503,0.5476190476190476,-0.0204958763294595
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,7,0.9718614718614719,0.3095238095238095,0.011544175377131035
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,7,0.9437229437229437,0.619047619047619,-0.05026690616111042
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,7,0.9393939393939394,0.6666666666666666,-0.04134883966095244
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9329004329004329,0.7142857142857143,-0.09267115907634173
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9372294372294372,0.6666666666666666,-0.07723228843091519
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9112554112554111,0.9523809523809523,-0.11704364062190753
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9220779220779222,0.8333333333333334,-0.1066726852985382
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9372294372294372,0.6666666666666666,-0.06512484157075918
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9329004329004329,0.7142857142857143,-0.10418735330366849
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6666666666666666,-0.09507850518586847
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9307359307359307,0.7380952380952381,-0.09143159294675442
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9264069264069265,0.7857142857142857,-0.0806336832489953
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.7380952380952381,-0.11233960596699241
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9437229437229437,0.619047619047619,-0.08623654534059795
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9632034632034632,0.40476190476190477,-0.0703925194771078
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.922077922077922,0.8571428571428571,-0.11124568684714509
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9329004329004329,0.7380952380952381,-0.10156896931778334
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9480519480519481,0.5714285714285714,-0.058943523175257896
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9437229437229437,0.619047619047619,-0.09806133543932952
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9480519480519481,0.5714285714285714,-0.08913643615018678
gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9415584415584416,0.6428571428571429,-0.08612564683193553
gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6904761904761906,-0.0756992849134139
gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9523809523809526,0.5238095238095238,-0.10683693398649603
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9307359307359307,0.7380952380952381,-0.11951415949936788
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9264069264069265,0.7857142857142857,-0.1485712722141421
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.7380952380952381,-0.1397708869891713
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9090909090909091,0.9761904761904762,-0.14387433983598727
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9199134199134199,0.8571428571428573,-0.1340407694123707
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9090909090909091,0.9761904761904762,-0.155916128945782
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9307359307359307,0.7380952380952381,-0.1296489076095188
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9350649350649352,0.6904761904761906,-0.1200121979502347
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9307359307359307,0.7380952380952381,-0.14952912668421897
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9285714285714286,0.761904761904762,-0.1368534222184343
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9545454545454545,0.45238095238095244,-0.016178769139098995
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9480519480519481,0.5238095238095238,0.014759996525704505
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9523809523809524,0.4761904761904762,-0.03775761896145502
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9480519480519481,0.5238095238095238,-0.030501183623806438
