committee,n_members,MSD-SP,MSD-FSP
gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,3,0.013050965340330496,0.005014467870929391
gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,3,0.0014898529680974415,0.002695071500163744
gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,3,-0.001712241187052427,-2.834760899247406e-05
gemma_3_4b_it+gpt_5+qwen3_235b_instruct,3,0.0011289743791986734,0.002791570827509354
gemma_3_4b_it+gpt_5+qwen3_30b_instruct,3,0.001323609106560839,0.0015928415414238348
gemma_3_4b_it+gpt_5+qwen3_4b_instruct,3,6.512283487472724e-05,0.0018056238919337522
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,0.010885781978978087,0.006072003933488466
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,0.00836425450402488,0.005364333026109933
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,0.01449545757643523,0.008540627112857649
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,0.017198709657169273,0.011497003397656861
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,0.0068026446448237006,0.00402404395485475
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,0.013702630089660443,0.00722197938510101
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,0.016234592397887455,0.009902151726874971
gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,3,0.00991031663434701,0.006135840889884677
gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,3,0.008744215880548908,0.005759331140282143
gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,3,0.014081770334631118,0.006554033692115722
gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,3,0.021977647645303442,0.019577064338243768
gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,3,0.017105144348131075,0.016383671681919756
gpt_120b_oss+gpt_5+qwen3_235b_instruct,3,0.020238725282135946,0.01811705812803245
gpt_120b_oss+gpt_5+qwen3_30b_instruct,3,0.019096554135467528,0.017301377109099642
gpt_120b_oss+gpt_5+qwen3_4b_instruct,3,0.018328853503605604,0.01906312787646072
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,0.01984573214952233,0.014046675159136053
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,0.02355316504972502,0.018204067386494095
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,0.02268527610306204,0.016692807935349503
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,0.02380150083359637,0.019053207230079635
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,0.020687031031097085,0.01632176223012167
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,0.020006718401073046,0.014473199911694443
