committee,n_members,n_eval_judges,MPA,MRD,MSD
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9567099567099566,0.4761904761904762,0.0037189318048806213
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9199134199134199,0.880952380952381,-0.06029494527672646
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.958874458874459,0.4523809523809524,-0.017188764849462187
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9632034632034632,0.40476190476190477,0.01885378859834282
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9372294372294372,0.6904761904761906,-0.03741624212131167
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6904761904761906,-0.03208517243826242
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9696969696969697,0.33333333333333337,0.023811459660178565
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9329004329004328,0.738095238095238,-0.03014551768317087
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9480519480519481,0.5714285714285714,-0.022123193441177413
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9675324675324676,0.35714285714285715,0.0072551859154891445
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9632034632034632,0.40476190476190477,0.012239753027598523
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9264069264069263,0.8095238095238095,-0.05350736214487609
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9502164502164503,0.5476190476190476,-0.05949897069473316
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9199134199134199,0.8809523809523808,-0.10225726479253774
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9199134199134199,0.8809523809523808,-0.09591591217383573
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9285714285714286,0.7857142857142857,-0.08037522404303606
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9285714285714286,0.7857142857142857,-0.0766797799379177
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.8874458874458874,1.2380952380952384,-0.12085722707983303
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9242424242424242,0.8333333333333333,-0.07139237222800196
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9393939393939393,0.6666666666666667,-0.06498861231533314
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9090909090909091,1.0,-0.10694704594068817
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9177489177489176,0.9047619047619048,-0.09278376112212981
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9523809523809523,0.47619047619047616,0.08017871860047955
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9458874458874459,0.5476190476190476,0.0927298054685276
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9502164502164501,0.49999999999999994,0.06629923591186851
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9458874458874459,0.5476190476190476,0.07258899344234045
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9480519480519481,0.5238095238095238,0.09982583922743868
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9523809523809523,0.47619047619047616,0.07466976177882266
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9480519480519481,0.5238095238095238,0.081211151387092
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9458874458874459,0.5476190476190476,0.08657915910699784
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.5952380952380952,0.09283919625321736
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9458874458874459,0.5476190476190476,0.0667227426036963
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9437229437229436,0.5714285714285714,0.014668969632997183
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9415584415584416,0.5952380952380951,-0.03286857131076217
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571427,-0.024910415170130543
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9350649350649352,0.6666666666666666,-0.0003519397308042064
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9307359307359306,0.7142857142857142,0.006451642512308888
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9350649350649352,0.6666666666666666,-0.046598859753368235
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9437229437229436,0.5714285714285714,0.006618968680474684
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571427,0.013905691957117789
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9437229437229436,0.5714285714285714,-0.03173838331711719
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9350649350649352,0.6666666666666666,-0.0037757186897184303
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9502164502164501,0.49999999999999994,0.02366675553120518
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9480519480519481,0.5238095238095238,-0.025477925085911034
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9437229437229437,0.5714285714285714,-0.0175714723694586
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9415584415584417,0.5952380952380951,0.008290337912174057
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571427,0.01496340718069705
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.5952380952380951,-0.03970430939381648
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9502164502164501,0.49999999999999994,0.014602749884563431
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9458874458874459,0.5476190476190476,0.021804731352228632
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9502164502164501,0.49999999999999994,-0.024293014597670064
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.5952380952380951,0.0039677366607914705
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9393939393939393,0.619047619047619,-0.06453839072632683
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9350649350649352,0.6666666666666666,-0.05839597856839709
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9393939393939393,0.619047619047619,-0.09276741719231242
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9329004329004329,0.6904761904761905,-0.07985426544266043
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584414,0.5952380952380951,-0.06239353087435395
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5,5,7,0.9502164502164503,0.5476190476190477,-0.04959128702321123
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,7,0.922077922077922,0.8571428571428571,-0.11363975699580654
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,7,0.9372294372294372,0.6904761904761905,-0.09838166285896192
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,7,0.9199134199134199,0.880952380952381,-0.0885238975703786
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.1151642429365909
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,7,0.9415584415584417,0.642857142857143,-0.1030918210071012
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,7,0.9285714285714286,0.7857142857142857,-0.10800988682296439
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,7,0.9545454545454545,0.49999999999999994,-0.09243558177453386
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,5,7,0.9329004329004329,0.7380952380952381,-0.08314241503132809
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,5,7,0.9372294372294372,0.6904761904761906,-0.10955137983334154
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,5,7,0.9480519480519481,0.5714285714285714,-0.09772630256438318
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9415584415584417,0.6428571428571429,-0.14252249985473317
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9199134199134199,0.880952380952381,-0.13947682396574365
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9090909090909091,1.0,-0.15839612152491597
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.7142857142857143,-0.1458976296729328
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.935064935064935,0.7142857142857143,-0.12279216780451754
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.14936988740167476
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.7142857142857143,-0.1412208824589858
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9134199134199134,0.9523809523809524,-0.13920959692002144
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.6666666666666667,-0.1261147221931944
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.6666666666666667,-0.15422706099376207
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,7,0.9523809523809524,0.4761904761904762,-0.038433050032945455
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,7,0.9545454545454547,0.45238095238095244,-0.018432181401089303
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,7,0.9480519480519479,0.5238095238095238,0.004069997319915812
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,7,0.9523809523809524,0.4761904761904762,-0.04783808314411291
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.032586938218926734
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9502164502164502,0.5,-0.08503973833324134
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.07901449039546753
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9480519480519479,0.5238095238095238,-0.10790114370792862
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.0938359435693218
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.945887445887446,0.5476190476190477,-0.0577447073844548
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9393939393939394,0.619047619047619,-0.09707684191948478
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.6666666666666666,-0.08886163864285176
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9437229437229437,0.5714285714285714,-0.08249861229051152
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.932900432900433,0.6904761904761905,-0.06688857125848847
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.10468552819850509
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9567099567099566,0.42857142857142855,-0.07916322225508503
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9437229437229439,0.5714285714285714,-0.07355807006306518
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9545454545454544,0.4523809523809524,-0.1023380724943779
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9502164502164502,0.5,-0.08820534323269429
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9523809523809524,0.4761904761904762,-0.05189128003836568
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9415584415584414,0.5952380952380951,-0.09164250693864204
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.08312717470314823
gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9502164502164502,0.5,-0.07756154431966755
gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9458874458874458,0.5476190476190477,-0.0616175259980633
gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.6190476190476192,-0.09910563934799935
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9480519480519479,0.5238095238095238,-0.11037253922695135
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9523809523809524,0.47619047619047616,-0.14067888609910215
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.132311300327324
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9458874458874458,0.5476190476190476,-0.13224254767465402
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9415584415584416,0.5952380952380951,-0.11682189001247607
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9393939393939394,0.6190476190476192,-0.1464431214106145
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9480519480519479,0.5238095238095238,-0.12012049759023259
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9329004329004328,0.6904761904761905,-0.11085432835567274
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6428571428571429,-0.14328202566127707
gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.6666666666666667,-0.12618701460928655
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,7,0.9458874458874459,0.5952380952380951,-0.031622857819631756
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,7,0.9458874458874459,0.5952380952380952,-0.020455628293875348
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,7,0.9718614718614719,0.3095238095238095,0.01208474241005153
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,7,0.9393939393939394,0.6666666666666667,-0.050248748311923656
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,7,0.935064935064935,0.7142857142857143,-0.03956680082257808
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9329004329004329,0.738095238095238,-0.09348888560805625
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9372294372294372,0.6904761904761906,-0.0778054993260019
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9112554112554111,0.9761904761904762,-0.11776851768688265
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.922077922077922,0.8571428571428571,-0.10538161259095943
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9372294372294372,0.6904761904761905,-0.06498081914928655
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9329004329004329,0.738095238095238,-0.1038459646451677
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9372294372294372,0.6904761904761905,-0.09272862005392603
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.09130996021318007
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9264069264069263,0.8095238095238095,-0.07855188613526212
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9415584415584417,0.6428571428571429,-0.10985076793334865
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9393939393939393,0.6666666666666667,-0.08709667352110838
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9588744588744589,0.4523809523809524,-0.07110535315135338
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9177489177489176,0.9047619047619048,-0.1122316941681299
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,7,0.9285714285714286,0.7857142857142857,-0.10048504459740068
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9545454545454545,0.49999999999999994,-0.05871776049478467
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9393939393939393,0.6666666666666667,-0.09790223585318115
gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9545454545454545,0.49999999999999994,-0.08697090678950976
gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9480519480519481,0.5714285714285714,-0.08605036887246661
gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9329004329004329,0.7380952380952381,-0.07380811295304669
gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9480519480519481,0.5714285714285714,-0.10460200558210607
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.12023540035672095
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,7,0.9264069264069263,0.8095238095238095,-0.1489309109941638
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.1382027650697954
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9090909090909091,1.0,-0.14443038540735467
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.9199134199134199,0.880952380952381,-0.13291656841411006
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9090909090909091,1.0,-0.15406957697346216
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.1290589763462288
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,7,0.935064935064935,0.7142857142857143,-0.11753800924067195
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9307359307359306,0.7619047619047619,-0.14727391254188568
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,7,0.9242424242424242,0.8333333333333334,-0.13426084450882608
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,7,0.9545454545454547,0.45238095238095244,-0.018416344899286594
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,7,0.9480519480519479,0.5238095238095238,0.013654241551292448
gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,7,0.9502164502164503,0.49999999999999994,-0.040001390905019654
