Committee,Size,Members,Method,MPA,MRD,MSD,MSD_norm,MIPA
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-235B",SR,0.8939393939393939,1.1666666666666667,0.016019716574245214,0.018448519563063023,0.8255755335237775
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-235B",AR,0.8939393939393939,1.1666666666666667,0.02757239679605668,0.03139225976996824,0.8325771579006329
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-235B",DA,0.9090909090909091,1.0,0.026699527623742003,0.03060149163307424,0.7600683358539181
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-235B",PWC,0.5909090909090909,3.3333333333333335,-4.625929269271485e-18,-0.0007251011221895559,0.2824175208648406
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-30B",SR,0.8181818181818182,1.5,0.02818853974121995,0.03236840022292413,0.82109449392259
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-30B",AR,0.7727272727272727,1.8333333333333333,0.04479872663791334,0.0510189310862052,0.833249313840811
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-30B",DA,0.8787878787878788,1.1666666666666667,0.03452967755185862,0.0394883289590391,0.7702627009466196
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-30B",PWC,0.6212121212121212,3.3333333333333335,1.3877787807814457e-17,-0.0004258511622679863,0.27757239679605666
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-4B",SR,0.8333333333333334,1.5833333333333333,0.015968371328814946,0.018730177695887546,0.8112082003024702
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-4B",AR,0.8333333333333334,1.5,0.035325528856027966,0.040386482613290316,0.8246513191060326
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-4B",DA,0.8333333333333334,1.6666666666666667,0.031667180119120945,0.03627278643106165,0.7511342631490506
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Mav, Qwen-4B",PWC,0.5606060606060606,3.5,9.25185853854297e-18,0.0005538630899155397,0.2690584215538005
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-235B",SR,0.8787878787878788,1.3333333333333333,0.006033066338057141,0.007409924369170421,0.8175376687391475
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-235B",AR,0.9393939393939394,0.6666666666666666,0.028393920722941057,0.032266261999591365,0.8289643197221755
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-235B",DA,0.8333333333333334,1.6666666666666667,0.024382573423700964,0.028081236462845282,0.7609645437741556
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-235B",PWC,0.5909090909090909,3.3333333333333335,1.850371707708594e-17,-0.00047774883734919466,0.272811292219795
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-30B",SR,0.7727272727272727,1.8333333333333333,0.021770384062435838,0.025465559445867567,0.8147650254859128
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-30B",AR,0.7272727272727273,2.0833333333333335,0.05398952556993227,0.06142214434093656,0.8260796504789111
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-30B",DA,0.8333333333333334,1.6666666666666667,0.03221272335181758,0.03696807378881014,0.7730353441998543
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-30B",PWC,0.6060606060606061,3.3333333333333335,9.25185853854297e-18,-0.00013149521288855862,0.2721391362796169
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-4B",SR,0.7272727272727273,2.5,-0.00035941671801189196,0.000700022279859339,0.7997535428219347
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-4B",AR,0.696969696969697,2.5,0.03678886835079067,0.04219562459685564,0.8158572788887022
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-4B",DA,0.7878787878787878,1.8333333333333333,0.029350225919079886,0.03375253126083268,0.7548031143225228
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Llama-Scout, Qwen-4B",PWC,0.5757575757575758,3.3333333333333335,2.312964634635743e-17,0.000790115443546654,0.2671259732257884
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-30B",SR,0.9242424242424242,0.8333333333333334,0.023567467652495372,0.026767443536831758,0.825939617991374
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-30B",AR,0.8787878787878788,1.1666666666666667,0.04305298829328406,0.0486888460548272,0.8389626393323251
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-30B",DA,0.8181818181818182,1.6666666666666667,0.041711593756418135,0.04743314229452434,0.797316977538789
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-30B",PWC,0.6212121212121212,3.3333333333333335,4.625929269271485e-18,-0.0016277573288847904,0.26645381728561024
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-4B",SR,0.8787878787878788,1.1666666666666667,0.012605257753132065,0.014645570832617728,0.8195261300621745
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-4B",AR,0.8787878787878788,1.25,0.03252721298007805,0.03687776366922923,0.830784742060158
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-4B",DA,0.8636363636363636,1.3333333333333333,0.038849096323680415,0.04421759976654686,0.7776004032935641
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-235B, Qwen-4B",PWC,0.6060606060606061,3.3333333333333335,9.25185853854297e-18,-0.0006508831445970453,0.26258892062958605
gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-30B, Qwen-4B",SR,0.803030303030303,1.8333333333333333,0.027906140891353497,0.03205936184705684,0.81305662913796
gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-30B, Qwen-4B",AR,0.8181818181818182,1.5,0.05486239474224688,0.062271637560260974,0.8294684366773092
gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-30B, Qwen-4B",DA,0.8333333333333334,1.6666666666666667,0.04667924625179707,0.05310443709251176,0.7901193076793817
gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, GPT-120B, Qwen-30B, Qwen-4B",PWC,0.6060606060606061,3.3333333333333335,4.625929269271485e-18,-0.0002684909084804422,0.2592561474262029
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-235B",SR,0.8181818181818182,1.8333333333333333,0.01604538919696037,0.0188822680479378,0.7992494258668011
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-235B",AR,0.8484848484848485,1.5,0.037379338673238845,0.04272239244016502,0.8133086876155268
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-235B",DA,0.7727272727272727,1.5833333333333333,0.041461285684945566,0.047427595569249935,0.7361227804850725
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-235B",PWC,0.5909090909090909,3.3333333333333335,4.625929269271485e-18,-2.474876720497121e-05,0.2394275471909483
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-30B",SR,0.7424242424242424,2.3333333333333335,0.023567467652495372,0.02747344713905163,0.7967008345936257
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-30B",AR,0.7424242424242424,2.0,0.051884370507291035,0.05917566305839477,0.8078194141040721
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-30B",DA,0.7272727272727273,2.0,0.0492914356130622,0.05631443289521482,0.7403237551111858
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-30B",PWC,0.5909090909090909,3.5,9.25185853854297e-18,0.00038503575442513466,0.23564667002744638
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-4B",SR,0.7424242424242424,2.1666666666666665,0.002361881289792552,0.00373280415153426,0.7838178457402117
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-4B",AR,0.7272727272727273,2.0833333333333335,0.03681454097350584,0.04236587204799516,0.8008738027222315
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-4B",DA,0.7424242424242424,2.0,0.04642893818032449,0.05309889036723733,0.7231277656416288
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Llama-Scout, Qwen-4B",PWC,0.5606060606060606,3.5,9.25185853854297e-18,0.001082411424884915,0.2301573965159917
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-30B",SR,0.8939393939393939,1.0833333333333333,0.03519716574245227,0.04016870447538249,0.8134207136055565
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-30B",AR,0.7727272727272727,2.0,0.050472376257958564,0.05737312560117675,0.8225228252954685
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-30B",DA,0.8181818181818182,1.5,0.05879030601766282,0.06677950140092909,0.7615806867193189
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-30B",PWC,0.6363636363636364,3.3333333333333335,0.0,-0.0012107150609527637,0.23147370189884053
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-4B",SR,0.8787878787878788,1.25,0.02241219963031423,0.025838369101696127,0.8056909202935081
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-4B",AR,0.8636363636363636,1.3333333333333333,0.039535838981310335,0.045086411471186305,0.8136727720831233
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-4B",DA,0.7878787878787878,1.6666666666666667,0.055927808584925055,0.06356395887295153,0.7441886517672099
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-235B, Qwen-4B",PWC,0.6060606060606061,3.3333333333333335,9.25185853854297e-18,-0.0002914262499899058,0.22713269478519016
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-30B, Qwen-4B",SR,0.8181818181818182,2.0,0.03586465393304581,0.04108893126303627,0.8014619391698874
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-30B, Qwen-4B",AR,0.7878787878787878,1.6666666666666667,0.06076709796672831,0.06894798115558451,0.8155212009186131
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-30B, Qwen-4B",DA,0.7727272727272727,1.8333333333333333,0.06375795851304168,0.07245079619891641,0.7476334509606228
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Mav, Qwen-30B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,1.850371707708594e-17,4.2702328727490614e-05,0.2255083179297597
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-30B",SR,0.7727272727272727,2.1666666666666665,0.02813719449578968,0.03244227094404913,0.8037024589704812
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-30B",AR,0.7727272727272727,2.3333333333333335,0.054066543438077645,0.06142211622347108,0.816109337366269
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-30B",DA,0.7272727272727273,1.8333333333333333,0.056473351817621704,0.06425924623070005,0.7638212065199126
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-30B",PWC,0.6212121212121212,3.3333333333333335,1.3877787807814457e-17,-0.0008326478025073684,0.22828096118299446
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-4B",SR,0.7424242424242424,2.1666666666666665,0.0027212980078044715,0.004005716792771862,0.7930319834201535
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-4B",AR,0.7727272727272727,2.1666666666666665,0.038945368658862216,0.044595625951079465,0.8066991542037752
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-4B",DA,0.7121212121212122,2.0,0.053610854384883916,0.06104370370272247,0.7475214249705932
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-235B, Qwen-4B",PWC,0.6060606060606061,3.3333333333333335,2.7755575615628914e-17,-5.863781836782864e-05,0.2235758696017476
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-30B, Qwen-4B",SR,0.6666666666666666,2.5833333333333335,0.017123639350996128,0.02025798527943851,0.7933400548927351
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-30B, Qwen-4B",AR,0.6363636363636364,2.8333333333333335,0.05499075785582258,0.0626598395083596,0.8106200638548143
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-30B, Qwen-4B",DA,0.6666666666666666,2.6666666666666665,0.06144100431300059,0.0699305410286874,0.7514703411191397
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Llama-Scout, Qwen-30B, Qwen-4B",PWC,0.6060606060606061,3.3333333333333335,9.25185853854297e-18,0.00031929986997245724,0.2240799865568812
gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Qwen-235B, Qwen-30B, Qwen-4B",SR,0.8181818181818182,2.0,0.03137194495789694,0.03593409470113621,0.8030022965327956
gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Qwen-235B, Qwen-30B, Qwen-4B",AR,0.7575757575757576,2.0,0.05645409735058534,0.06407245293461429,0.8144849605108385
gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Qwen-235B, Qwen-30B, Qwen-4B",DA,0.7272727272727273,2.1666666666666665,0.07093987471760115,0.0803956095344016,0.779980955581695
gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Qwen-235B, Qwen-30B, Qwen-4B",PWC,0.6060606060606061,3.3333333333333335,1.850371707708594e-17,-0.0009251850495169238,0.21769450512518904
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Mav",SR,0.8333333333333334,1.5,0.046852536455124244,0.05329694930567874,0.8276480143393268
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Mav",AR,0.7424242424242424,2.0,0.05414356130622306,0.06147140885131019,0.8340615022685263
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Mav",DA,0.8333333333333334,1.3333333333333333,0.03883208468467247,0.04431758770171945,0.771747045314513
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Mav",PWC,0.5,3.8333333333333335,1.3877787807814457e-17,0.0018997996156547015,0.2692544670363524
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Scout",SR,0.6363636363636364,2.75,0.049445471349353065,0.056436643307650684,0.8281521312944603
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Scout",AR,0.5909090909090909,3.25,0.07026596837132883,0.07971981278203805,0.8301125861199798
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Scout",DA,0.8333333333333334,1.6666666666666667,0.0365151304846314,0.04179733253149046,0.7756399484680446
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Llama-Scout",PWC,0.48484848484848486,3.8333333333333335,1.3877787807814457e-17,0.002114777967330596,0.2630090180921974
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-235B",SR,0.8484848484848485,1.3333333333333333,0.04305298829328404,0.04867572620408734,0.8422674060382008
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-235B",AR,0.8636363636363636,1.0,0.0515249537892791,0.05816588010849292,0.8425474710132751
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-235B",DA,0.8787878787878788,1.1666666666666667,0.04601400088923193,0.05226240103720464,0.8016859911499468
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-235B",PWC,0.5151515151515151,3.6666666666666665,9.25185853854297e-18,0.0006720278887652406,0.26575365484792474
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-30B",SR,0.7272727272727273,2.1666666666666665,0.06418155678784142,0.07274915718239802,0.8346496387161821
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-30B",AR,0.7424242424242424,2.0,0.07465598685561715,0.08456310505495403,0.8339494762784966
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-30B",DA,0.8484848484848485,1.5,0.05384415081734859,0.061149238363169545,0.8159693048787319
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-30B",PWC,0.5303030303030303,3.6666666666666665,1.850371707708594e-17,0.00083092011936337,0.26155268022181144
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-4B",SR,0.8484848484848485,1.3333333333333333,0.04782809611829945,0.05439872179880076,0.8280681118019381
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-4B",AR,0.7727272727272727,2.0833333333333335,0.0630776340110906,0.07155470021429915,0.8326891838906626
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-4B",DA,0.8787878787878788,1.3333333333333333,0.05098165338461085,0.05793369583519204,0.7922197949924382
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-27B, Gemma-4B, GPT-120B, Qwen-4B",PWC,0.5,3.8333333333333335,1.3877787807814457e-17,0.001957080440565013,0.25315073096958496
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Llama-Scout",SR,0.7272727272727273,2.3333333333333335,0.04477305401519822,0.051087824572580716,0.8043466084131519
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Llama-Scout",AR,0.7575757575757576,2.5,0.06287225302936951,0.07147609853323068,0.8114322522825296
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Llama-Scout",DA,0.7424242424242424,2.0,0.05359384274587598,0.06114369163789509,0.7392034952108889
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Llama-Scout",PWC,0.5,3.8333333333333335,1.850371707708594e-17,0.0022772579059483974,0.224864168487089
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Qwen-235B",SR,0.8636363636363636,1.3333333333333333,0.04867529266789897,0.05524784770046395,0.8248193580910771
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Qwen-235B",AR,0.803030303030303,1.75,0.05486239474224686,0.06225940176285002,0.824147202150899
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Qwen-235B",DA,0.8333333333333334,1.6666666666666667,0.06309271315047653,0.07160876014360927,0.7637091805298829
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-27B, Gemma-4B, Llama-Mav, Qwen-235B",PWC,0.5303030303030303,3.6666666666666665,1.3877787807814457e-17,0.0009987425012503298,0.23150170839634795
