Committee,Size,Members,Method,MISPB_median,MISPB_mean,HSPP_median,HSPP_mean,MSD_SP_median,MSD_SP_mean,MSD_SP_norm_median,MSD_SP_norm_mean,MISPB_median_aware,MISPB_mean_aware,HSPP_median_aware,HSPP_mean_aware,MSD_SP_median_aware,MSD_SP_mean_aware,MSD_SP_norm_median_aware,MSD_SP_norm_mean_aware
gemma_3_12b_it+gemma_3_27b_it,2,"Gemma-12B, Gemma-27B",SR,0.04223379824119197,0.04223379824119197,0.05860563665610946,0.05860563665610946,0.04797357431368528,0.04797357431368528,0.056382136689498194,0.056382136689498194,0.04223379824119197,0.04223379824119197,0.05860563665610946,0.05860563665610946,0.04797357431368528,0.04797357431368528,0.056382136689498194,0.056382136689498194
gemma_3_12b_it+gemma_3_27b_it,2,"Gemma-12B, Gemma-27B",AR,0.03910640601952987,0.03910640601952987,0.062208407526749776,0.062208407526749776,0.042359827479975354,0.042359827479975354,0.05146907631324108,0.05146907631324108,0.03910640601952987,0.03910640601952987,0.062208407526749776,0.062208407526749776,0.042359827479975354,0.042359827479975354,0.05146907631324108,0.05146907631324108
gemma_3_12b_it+gemma_3_27b_it,2,"Gemma-12B, Gemma-27B",DA,0.03462536641834238,0.03462536641834238,0.038615808717320066,0.038615808717320066,0.04205175600739383,0.04205175600739383,0.05162505283168385,0.05162505283168385,0.03462536641834238,0.03462536641834238,0.038615808717320066,0.038615808717320066,0.04205175600739383,0.04205175600739383,0.05162505283168385,0.05162505283168385
gemma_3_12b_it+gemma_3_27b_it,2,"Gemma-12B, Gemma-27B",PWC,0.20410201833492042,0.20410201833492042,0.2535624878880554,0.2535624878880554,0.22996135103343976,0.22996135103343976,0.47276496445885946,0.47276496445885946,0.20410201833492042,0.20410201833492042,0.2535624878880554,0.2535624878880554,0.22996135103343976,0.22996135103343976,0.47276496445885946,0.47276496445885946
gemma_3_12b_it+gemma_3_4b_it,2,"Gemma-12B, Gemma-4B",SR,0.06666479956683284,0.06666479956683284,0.01986836028637695,0.01986836028637695,0.07292736359279792,0.07292736359279792,0.09045990938351312,0.09045990938351312,0.06666479956683284,0.06666479956683284,0.01986836028637695,0.01986836028637695,0.07292736359279792,0.07292736359279792,0.09045990938351312,0.09045990938351312
gemma_3_12b_it+gemma_3_4b_it,2,"Gemma-12B, Gemma-4B",AR,0.07011893425941486,0.07011893425941486,0.044309909821105165,0.044309909821105165,0.07054836722119527,0.07054836722119527,0.0895637350493873,0.0895637350493873,0.07011893425941486,0.07011893425941486,0.044309909821105165,0.044309909821105165,0.07054836722119527,0.07054836722119527,0.0895637350493873,0.0895637350493873
gemma_3_12b_it+gemma_3_4b_it,2,"Gemma-12B, Gemma-4B",DA,0.06743964599787151,0.06743964599787151,0.02810632950375863,0.02810632950375863,0.06602840576962561,0.06602840576962561,0.08534349159776926,0.08534349159776926,0.06743964599787151,0.06743964599787151,0.02810632950375863,0.02810632950375863,0.06602840576962561,0.06602840576962561,0.08534349159776926,0.08534349159776926
gemma_3_12b_it+gemma_3_4b_it,2,"Gemma-12B, Gemma-4B",PWC,0.20132003958251646,0.20132003958251646,0.23236270800252173,0.23236270800252173,0.2408138688175657,0.2408138688175657,0.5101542250515583,0.5101542250515583,0.20132003958251646,0.20132003958251646,0.23236270800252173,0.23236270800252173,0.2408138688175657,0.2408138688175657,0.5101542250515583,0.5101542250515583
gemma_3_12b_it+gpt_120b_oss,2,"Gemma-12B, GPT-120B",SR,0.010161690845609514,0.010161690845609514,0.015854106420990582,0.015854106420990582,0.009979804203464102,0.009979804203464102,0.009451118034566823,0.009451118034566823,0.011374138800201654,0.011374138800201654,0.017830128059697026,0.017830128059697026,0.011141918258369285,0.011141918258369285,0.01055233733783964,0.01055233733783964
gemma_3_12b_it+gpt_120b_oss,2,"Gemma-12B, GPT-120B",AR,0.007438525737971213,0.007438525737971213,0.005179173348040245,0.005179173348040245,0.006520846169644781,0.006520846169644781,0.005898032837358902,0.005898032837358902,0.008345936257211674,0.008345936257211674,0.0057581682853672655,0.0057581682853672655,0.007327394399945335,0.007327394399945335,0.006639363013979119,0.006639363013979119
gemma_3_12b_it+gpt_120b_oss,2,"Gemma-12B, GPT-120B",DA,0.0017644093429675656,0.0017644093429675656,-0.03276318987093643,-0.03276318987093643,0.004945402889025818,0.004945402889025818,0.005593094824341314,0.005593094824341314,0.0019954629474037977,0.0019954629474037977,-0.03663106557028514,-0.03663106557028514,0.00552924111727255,0.00552924111727255,0.006252117883297711,0.006252117883297711
gemma_3_12b_it+gpt_120b_oss,2,"Gemma-12B, GPT-120B",PWC,0.1107386246942624,0.1107386246942624,0.08315563521968944,0.08315563521968944,0.12497619447711868,0.12497619447711868,0.25386782319812773,0.25386782319812773,0.12361367837338263,0.12361367837338263,0.09277391564474802,0.09277391564474802,0.13957271420302841,0.13957271420302841,0.28350098854644923,0.28350098854644923
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-12B, Llama-Mav",SR,0.012656136223603877,0.012656136223603877,0.059056395723139865,0.059056395723139865,0.0146505100294379,0.0146505100294379,0.015796712422360755,0.015796712422360755,0.014103605369779122,0.014103605369779122,0.06641082126581471,0.06641082126581471,0.016351321284315695,0.016351321284315695,0.017629631014057043,0.017629631014057043
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-12B, Llama-Mav",AR,0.011624563565413838,0.011624563565413838,0.06214562350199493,0.06214562350199493,0.01726056000547681,0.01726056000547681,0.018991407710962353,0.018991407710962353,0.012954172034578687,0.012954172034578687,0.07001411487595827,0.07001411487595827,0.019258745806804943,0.019258745806804943,0.02118654478218268,0.02118654478218268
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-12B, Llama-Mav",DA,0.010792770589443411,0.010792770589443411,0.06987398157679636,0.06987398157679636,0.01136355856781002,0.01136355856781002,0.012806186003426121,0.012806186003426121,0.012010119681099343,0.012010119681099343,0.07854725670364976,0.07854725670364976,0.01262879099062101,0.01262879099062101,0.014224890804456984,0.014224890804456984
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-12B, Llama-Mav",PWC,-0.029811049496816622,-0.029811049496816622,-0.08850533115354911,-0.08850533115354911,-0.04428247353385985,-0.04428247353385985,-0.07411337347102695,-0.07411337347102695,-0.03422510689146549,-0.03422510689146549,-0.09999263413987727,-0.09999263413987727,-0.05056514778095182,-0.05056514778095182,-0.08495627403710393,-0.08495627403710393
gemma_3_12b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-12B, Llama-Scout",SR,0.008359939505965384,0.008359939505965384,0.0008591606665919183,0.0008591606665919183,0.015816047100705163,0.015816047100705163,0.016396356772204308,0.016396356772204308,0.00928998861069101,0.00928998861069101,0.0009988698665555074,0.0009988698665555074,0.017628534264393807,0.017628534264393807,0.018272358450018518,0.018272358450018518
gemma_3_12b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-12B, Llama-Scout",AR,0.01715678037304654,0.01715678037304654,0.02505085774223642,0.02505085774223642,0.01835763674950364,0.01835763674950364,0.020398649391783208,0.020398649391783208,0.019116768423607607,0.019116768423607607,0.0278559406196332,0.0278559406196332,0.020450383377832518,0.020450383377832518,0.022721054889332182,0.022721054889332182
gemma_3_12b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-12B, Llama-Scout",DA,0.013618626187942268,0.013618626187942268,0.02015438078361126,0.02015438078361126,0.017709830902991767,0.017709830902991767,0.02031838650915743,0.02031838650915743,0.015185356336003285,0.015185356336003285,0.022604241335181074,0.022604241335181074,0.019761501334976436,0.019761501334976436,0.022669547754061277,0.022669547754061277
gemma_3_12b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-12B, Llama-Scout",PWC,-0.030285292854608944,-0.030285292854608944,-0.08954273443757693,-0.08954273443757693,-0.04055574226553897,-0.04055574226553897,-0.07524599486688638,-0.07524599486688638,-0.03472338915961838,-0.03472338915961838,-0.10126144884729454,-0.10126144884729454,-0.04633850053212349,-0.04633850053212349,-0.08616240148016069,-0.08616240148016069
gemma_3_12b_it+qwen3_235b_instruct,2,"Gemma-12B, Qwen-235B",SR,0.006992288877686284,0.006992288877686284,-0.0031212744956400917,-0.0031212744956400917,0.017611419182583618,0.017611419182583618,0.019028300656311774,0.019028300656311774,0.007866324987397075,0.007866324987397075,-0.003511433807594999,-0.003511433807594999,0.019812846580406572,0.019812846580406572,0.021406838238350746,0.021406838238350746
gemma_3_12b_it+qwen3_235b_instruct,2,"Gemma-12B, Qwen-235B",AR,0.006273455441662461,0.006273455441662461,0.005140743067607256,0.005140743067607256,0.012066132676114172,0.012066132676114172,0.013077499410227136,0.013077499410227136,0.007057637371870276,0.007057637371870276,0.005783335951058233,0.005783335951058233,0.013574399260628443,0.013574399260628443,0.01471218683650553,0.01471218683650553
gemma_3_12b_it+qwen3_235b_instruct,2,"Gemma-12B, Qwen-235B",DA,0.0058813644765585635,0.0058813644765585635,0.0092648537601418,0.0092648537601418,0.008848497295816965,0.008848497295816965,0.010072054723387666,0.010072054723387666,0.006616535036128385,0.006616535036128385,0.01042296048015956,0.01042296048015956,0.009954559457794082,0.009954559457794082,0.011331061563811126,0.011331061563811126
gemma_3_12b_it+qwen3_235b_instruct,2,"Gemma-12B, Qwen-235B",PWC,0.10339065329823183,0.10339065329823183,0.18705040961370786,0.18705040961370786,0.12388674172408,0.12388674172408,0.24957137202658905,0.24957137202658905,0.11631448496051083,0.11631448496051083,0.21043171081542136,0.21043171081542136,0.13937258443959,0.13937258443959,0.28076779352991266,0.28076779352991266
gemma_3_12b_it+qwen3_30b_instruct,2,"Gemma-12B, Qwen-30B",SR,0.013853880767004612,0.013853880767004612,-0.010254485595251162,-0.010254485595251162,0.01655028411035816,0.01655028411035816,0.018360510353856864,0.018360510353856864,0.015585615862880188,0.015585615862880188,-0.011536296294657522,-0.011536296294657522,0.018619069624152926,0.018619069624152926,0.02065557414808897,0.02065557414808897
gemma_3_12b_it+qwen3_30b_instruct,2,"Gemma-12B, Qwen-30B",AR,0.019865942231931152,0.019865942231931152,0.02180122237468629,0.02180122237468629,0.023447662079824693,0.023447662079824693,0.02722647671434697,0.02722647671434697,0.022349185010922534,0.022349185010922534,0.02452637517152212,0.02452637517152212,0.026378619839802782,0.026378619839802782,0.030629786303640334,0.030629786303640334
gemma_3_12b_it+qwen3_30b_instruct,2,"Gemma-12B, Qwen-30B",DA,0.017989506898933895,0.017989506898933895,0.005038135362295804,0.005038135362295804,0.024756965838296764,0.024756965838296764,0.029413565092123437,0.029413565092123437,0.02023819526130062,0.02023819526130062,0.005667902282582737,0.005667902282582737,0.027851586568083855,0.027851586568083855,0.03309026072863886,0.03309026072863886
gemma_3_12b_it+qwen3_30b_instruct,2,"Gemma-12B, Qwen-30B",PWC,0.11106443361526541,0.11106443361526541,0.14428081901831655,0.14428081901831655,0.13317089564779028,0.13317089564779028,0.27136774850436335,0.27136774850436335,0.12494748781717355,0.12494748781717355,0.1623159213956061,0.1623159213956061,0.14981725760376408,0.14981725760376408,0.3052887170674088,0.3052887170674088
gemma_3_12b_it+qwen3_4b_instruct,2,"Gemma-12B, Qwen-4B",SR,0.01590769058421554,0.01590769058421554,-0.007977965011621069,-0.007977965011621069,0.023858424043267032,0.023858424043267032,0.02546605874064632,0.02546605874064632,0.01789615190724248,0.01789615190724248,-0.00897521063807366,-0.00897521063807366,0.026840727048675413,0.026840727048675413,0.028649316083227103,0.028649316083227103
gemma_3_12b_it+qwen3_4b_instruct,2,"Gemma-12B, Qwen-4B",AR,0.02273194047685729,0.02273194047685729,0.04437994607544282,0.04437994607544282,0.026904908605463122,0.026904908605463122,0.030241622081556188,0.030241622081556188,0.025573433036464456,0.025573433036464456,0.04992743933487326,0.04992743933487326,0.030268022181146013,0.030268022181146013,0.03402182484175072,0.03402182484175072
gemma_3_12b_it+qwen3_4b_instruct,2,"Gemma-12B, Qwen-4B",DA,0.022041113538340908,0.022041113538340908,0.019823130543230205,0.019823130543230205,0.025895118778667917,0.025895118778667917,0.03059407986921881,0.03059407986921881,0.024796252730633517,0.024796252730633517,0.022301021861133974,0.022301021861133974,0.029132008626001404,0.029132008626001404,0.034418339852871155,0.034418339852871155
gemma_3_12b_it+qwen3_4b_instruct,2,"Gemma-12B, Qwen-4B",PWC,0.08280587763027686,0.08280587763027686,0.10974156783065792,0.10974156783065792,0.104431561455591,0.104431561455591,0.21308964431905786,0.21308964431905786,0.09315661233406147,0.09315661233406147,0.12345926380949024,0.12345926380949024,0.11748550663753989,0.11748550663753989,0.23972584985894013,0.23972584985894013
gemma_3_27b_it+gemma_3_4b_it,2,"Gemma-27B, Gemma-4B",SR,0.06127821654623873,0.06127821654623873,0.053356476483917836,0.053356476483917836,0.05959471486273696,0.05959471486273696,0.07529673374036491,0.07529673374036491,0.06127821654623873,0.06127821654623873,0.053356476483917836,0.053356476483917836,0.05959471486273696,0.05959471486273696,0.07529673374036491,0.07529673374036491
gemma_3_27b_it+gemma_3_4b_it,2,"Gemma-27B, Gemma-4B",AR,0.06705689053193675,0.06705689053193675,0.05026018197210136,0.05026018197210136,0.06407886629698092,0.06407886629698092,0.08147766741267502,0.08147766741267502,0.06705689053193675,0.06705689053193675,0.05026018197210136,0.05026018197210136,0.06407886629698092,0.06407886629698092,0.08147766741267502,0.08147766741267502
gemma_3_27b_it+gemma_3_4b_it,2,"Gemma-27B, Gemma-4B",DA,0.06231445695401334,0.06231445695401334,0.03776785424566609,0.03776785424566609,0.06450100696865943,0.06450100696865943,0.08297404239520154,0.08297404239520154,0.06231445695401334,0.06231445695401334,0.03776785424566609,0.03776785424566609,0.06450100696865943,0.06450100696865943,0.08297404239520154,0.08297404239520154
gemma_3_27b_it+gemma_3_4b_it,2,"Gemma-27B, Gemma-4B",PWC,0.16978472338915962,0.16978472338915962,0.24368864336420998,0.24368864336420998,0.20524561698314003,0.20524561698314003,0.43077409186315874,0.43077409186315874,0.16978472338915962,0.16978472338915962,0.24368864336420998,0.24368864336420998,0.20524561698314003,0.20524561698314003,0.43077409186315874,0.43077409186315874
gemma_3_27b_it+gpt_120b_oss,2,"Gemma-27B, GPT-120B",SR,0.00789876584700984,0.00789876584700984,0.04321716861347302,0.04321716861347302,0.008405216676935709,0.008405216676935709,0.008350129768455058,0.008350129768455058,0.008838383838383847,0.008838383838383847,0.04797526864439991,0.04797526864439991,0.009331998356952136,0.009331998356952136,0.00926343706575056,0.00926343706575056
gemma_3_27b_it+gpt_120b_oss,2,"Gemma-27B, GPT-120B",AR,0.00531096547732407,0.00531096547732407,0.014919662818785817,0.014919662818785817,0.008624289724104929,0.008624289724104929,0.008693793816978972,0.008693793816978972,0.005957215407307835,0.005957215407307835,0.01637690921190349,0.01637690921190349,0.009612257821592439,0.009612257821592439,0.009687519149505473,0.009687519149505473
gemma_3_27b_it+gpt_120b_oss,2,"Gemma-27B, GPT-120B",DA,0.005090647696932349,0.005090647696932349,0.015455519476106294,0.015455519476106294,0.01151160402546725,0.01151160402546725,0.01303579981014941,0.01303579981014941,0.005667814933064459,0.005667814933064459,0.016856024166282763,0.016856024166282763,0.01280956904224003,0.01280956904224003,0.01450443297056242,0.01450443297056242
gemma_3_27b_it+gpt_120b_oss,2,"Gemma-27B, GPT-120B",PWC,0.10225172239959668,0.10225172239959668,0.09281361030754468,0.09281361030754468,0.11476549226087121,0.11476549226087121,0.23140204504991824,0.23140204504991824,0.11419415971171978,0.11419415971171978,0.10314496222804445,0.10314496222804445,0.12821024477678822,0.12821024477678822,0.2585079044736885,0.2585079044736885
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-27B, Llama-Mav",SR,0.011418249033775828,0.011418249033775828,0.10102351038756674,0.10102351038756674,0.019519750804408858,0.019519750804408858,0.021515312759627092,0.021515312759627092,0.012714949868369463,0.012714949868369463,0.11297257972936686,0.11297257972936686,0.02175326898062574,0.02175326898062574,0.023973586967124552,0.023973586967124552
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-27B, Llama-Mav",AR,0.013175189977408103,0.013175189977408103,0.11350667396603059,0.11350667396603059,0.022276990484014457,0.022276990484014457,0.024665042025393717,0.024665042025393717,0.014666069194719848,0.014666069194719848,0.12701377178006745,0.12701377178006745,0.02481258985417944,0.02481258985417944,0.02746818583135934,0.02746818583135934
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-27B, Llama-Mav",DA,0.011679643010511755,0.011679643010511755,0.11848774484560193,0.11848774484560193,0.015742452248921762,0.015742452248921762,0.017519183375667338,0.017519183375667338,0.01300201646782053,0.01300201646782053,0.13250632965722536,0.13250632965722536,0.017495892380365592,0.017495892380365592,0.019463573439254207,0.019463573439254207
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-27B, Llama-Mav",PWC,-0.028553557758733375,-0.028553557758733375,-0.02347268617455342,-0.02347268617455342,-0.047312309789204435,-0.047312309789204435,-0.08390323367384858,-0.08390323367384858,-0.03269991971470716,-0.03269991971470716,-0.027570979231785697,-0.027570979231785697,-0.05380689986743592,-0.05380689986743592,-0.09559397764799543,-0.09559397764799543
gemma_3_27b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-27B, Llama-Scout",SR,0.0164556843854441,0.0164556843854441,0.07427709552647893,0.07427709552647893,0.025922502909563886,0.025922502909563886,0.02800845339065115,0.02800845339065115,0.01830457999589239,0.01830457999589239,0.08259700453229629,0.08259700453229629,0.0288667248579448,0.0288667248579448,0.031184703154314652,0.031184703154314652
gemma_3_27b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-27B, Llama-Scout",AR,0.01588248473645887,0.01588248473645887,0.08360284825665631,0.08360284825665631,0.01587766139522139,0.01587766139522139,0.017434685020749664,0.017434685020749664,0.01770944192385967,0.01770944192385967,0.09320222920516574,0.09320222920516574,0.01769057643595528,0.01769057643595528,0.019423171206701693,0.019423171206701693
gemma_3_27b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-27B, Llama-Scout",DA,0.01606079277058945,0.01606079277058945,0.09638215514132265,0.09638215514132265,0.02093345656192229,0.02093345656192229,0.023676673380928073,0.023676673380928073,0.01792299146735376,0.01792299146735376,0.10760137704347877,0.10760137704347877,0.023349250359416634,0.023349250359416634,0.026407397925566154,0.026407397925566154
gemma_3_27b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-27B, Llama-Scout",PWC,-0.03817659030228346,-0.03817659030228346,-0.01428828476455235,-0.01428828476455235,-0.04673444239063464,-0.04673444239063464,-0.09025335245949323,-0.09025335245949323,-0.04349058981683748,-0.04349058981683748,-0.017342958040312995,-0.017342958040312995,-0.05318375529789579,-0.05318375529789579,-0.10279385988389983,-0.10279385988389983
gemma_3_27b_it+qwen3_235b_instruct,2,"Gemma-27B, Qwen-235B",SR,0.013984577755372568,0.013984577755372568,0.08257703536382527,0.08257703536382527,0.022626138152940314,0.022626138152940314,0.02481970044262223,0.02481970044262223,0.01573264997479415,0.01573264997479415,0.09289916478430355,0.09289916478430355,0.025454405422057853,0.025454405422057853,0.027922162997950008,0.027922162997950008
gemma_3_27b_it+qwen3_235b_instruct,2,"Gemma-27B, Qwen-235B",AR,0.010231707089378053,0.010231707089378053,0.07298173316182405,0.07298173316182405,0.017046621482850632,0.017046621482850632,0.018728681971908603,0.018728681971908603,0.011510670475550329,0.011510670475550329,0.082104449807052,0.082104449807052,0.01917744916820696,0.01917744916820696,0.02106976721839718,0.02106976721839718
gemma_3_27b_it+qwen3_235b_instruct,2,"Gemma-27B, Qwen-235B",DA,0.00866334322896245,0.00866334322896245,0.07455565275260867,0.07455565275260867,0.011826521530772887,0.011826521530772887,0.013155387092521627,0.013155387092521627,0.009746261132582763,0.009746261132582763,0.08387510934668468,0.08387510934668468,0.013304836722119497,0.013304836722119497,0.014799810479086815,0.014799810479086815
gemma_3_27b_it+qwen3_235b_instruct,2,"Gemma-27B, Qwen-235B",PWC,0.11351966989674936,0.11351966989674936,0.2312983441141206,0.2312983441141206,0.13280214343060928,0.13280214343060928,0.2648367534472882,0.2648367534472882,0.12770962863384305,0.12770962863384305,0.2602106371283857,0.2602106371283857,0.14940241135943544,0.14940241135943544,0.29794134762819924,0.29794134762819924
gemma_3_27b_it+qwen3_30b_instruct,2,"Gemma-27B, Qwen-30B",SR,0.014339326723799922,0.014339326723799922,0.072679002407882,0.072679002407882,0.02017868145409739,0.02017868145409739,0.022868424454173135,0.022868424454173135,0.016131742564274916,0.016131742564274916,0.08176387770886706,0.08176387770886706,0.022701016635859564,0.022701016635859564,0.025726977510944778,0.025726977510944778
gemma_3_27b_it+qwen3_30b_instruct,2,"Gemma-27B, Qwen-30B",AR,0.021434306092346762,0.021434306092346762,0.06299839197489965,0.06299839197489965,0.030790032176353763,0.030790032176353763,0.0353508388872477,0.0353508388872477,0.024113594353890107,0.024113594353890107,0.07087319097176215,0.07087319097176215,0.03463878619839798,0.03463878619839798,0.03976969374815366,0.03976969374815366
gemma_3_27b_it+qwen3_30b_instruct,2,"Gemma-27B, Qwen-30B",DA,0.014890121174779211,0.014890121174779211,0.04207340811184945,0.04207340811184945,0.023421989457109618,0.023421989457109618,0.027442879891566678,0.027442879891566678,0.016751386321626614,0.016751386321626614,0.047332584125830524,0.047332584125830524,0.026349738139248326,0.026349738139248326,0.0308732398780125,0.0308732398780125
gemma_3_27b_it+qwen3_30b_instruct,2,"Gemma-27B, Qwen-30B",PWC,0.11905562090404972,0.11905562090404972,0.19184321212698963,0.19184321212698963,0.13809070370992732,0.13809070370992732,0.28014481219010845,0.28014481219010845,0.13393757351705596,0.13393757351705596,0.21582361364286334,0.21582361364286334,0.15535204167366823,0.15535204167366823,0.31516291371387206,0.31516291371387206
gemma_3_27b_it+qwen3_4b_instruct,2,"Gemma-27B, Qwen-4B",SR,0.01799884239810303,0.01799884239810303,0.027664510339889425,0.027664510339889425,0.0291640994043953,0.0291640994043953,0.03166307225419422,0.03166307225419422,0.020248697697865907,0.020248697697865907,0.031122574132375513,0.031122574132375513,0.03280961182994471,0.03280961182994471,0.03562095628596851,0.03562095628596851
gemma_3_27b_it+qwen3_4b_instruct,2,"Gemma-27B, Qwen-4B",AR,0.017093298978696395,0.017093298978696395,0.042683370347185445,0.042683370347185445,0.020503868008489166,0.020503868008489166,0.022719956661387535,0.022719956661387535,0.019229961351033442,0.019229961351033442,0.048018791640583536,0.048018791640583536,0.02306685150955031,0.02306685150955031,0.025559951244060984,0.025559951244060984
gemma_3_27b_it+qwen3_4b_instruct,2,"Gemma-27B, Qwen-4B",DA,0.02079949214884519,0.02079949214884519,0.05254154687661827,0.05254154687661827,0.02679366057369753,0.02679366057369753,0.031141352997380536,0.031141352997380536,0.023399428667450844,0.023399428667450844,0.05910924023619557,0.05910924023619557,0.030142868145409722,0.030142868145409722,0.03503402212205309,0.03503402212205309
gemma_3_27b_it+qwen3_4b_instruct,2,"Gemma-27B, Qwen-4B",PWC,0.0896861405179335,0.0896861405179335,0.16867179536741184,0.16867179536741184,0.10579454433428549,0.10579454433428549,0.21387644037337414,0.21387644037337414,0.10089690808267521,0.10089690808267521,0.1897557697883383,0.1897557697883383,0.11901886237607118,0.11901886237607118,0.2406109954200459,0.2406109954200459
gemma_3_4b_it+gpt_120b_oss,2,"Gemma-4B, GPT-120B",SR,0.015117907354506258,0.015117907354506258,0.041001816212887704,0.041001816212887704,0.006695420004107576,0.006695420004107576,0.004270748987132339,0.004270748987132339,0.01687274781082545,0.01687274781082545,0.045651973455184014,0.045651973455184014,0.007477151365783481,0.007477151365783481,0.004781205078001276,0.004781205078001276
gemma_3_4b_it+gpt_120b_oss,2,"Gemma-4B, GPT-120B",AR,0.016999010437088076,0.016999010437088076,0.02140012252095233,0.02140012252095233,0.006991510919422204,0.006991510919422204,0.004661629055987462,0.004661629055987462,0.018959231875128366,0.018959231875128366,0.023668877492144885,0.023668877492144885,0.007845125624700501,0.007845125624700501,0.005260036905039327,0.005260036905039327
gemma_3_4b_it+gpt_120b_oss,2,"Gemma-4B, GPT-120B",DA,0.011135383408950879,0.011135383408950879,0.003617947373314251,0.003617947373314251,0.020478848015816592,0.020478848015816592,0.025534834361012147,0.025534834361012147,0.012413880020164678,0.012413880020164678,0.0037982751545750093,0.0037982751545750093,0.022796339178039735,0.022796339178039735,0.028418581986359333,0.028418581986359333
gemma_3_4b_it+gpt_120b_oss,2,"Gemma-4B, GPT-120B",PWC,0.08527044941093001,0.08527044941093001,0.09508243210814749,0.09508243210814749,0.09709992718310645,0.09709992718310645,0.2031278841837719,0.2031278841837719,0.09530144326817155,0.09530144326817155,0.10597510420457218,0.10597510420457218,0.10849192012546907,0.10849192012546907,0.2269088882026372,0.2269088882026372
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-4B, Llama-Mav",SR,0.033286655837487626,0.033286655837487626,0.06496948010116033,0.06496948010116033,0.03493017046621489,0.03493017046621489,0.04146243650198694,0.04146243650198694,0.037022255830019224,0.037022255830019224,0.07297975526409245,0.07297975526409245,0.03890685972478955,0.03890685972478955,0.04617032921218991,0.04617032921218991
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-4B, Llama-Mav",AR,0.0366315651897907,0.0366315651897907,0.08716181729681943,0.08716181729681943,0.03598103648935441,0.03598103648935441,0.04317709132345063,0.04317709132345063,0.0407354506245449,0.0407354506245449,0.09782378246234735,0.09782378246234735,0.040055709591291844,0.040055709591291844,0.04805484316083895,0.04805484316083895
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-4B, Llama-Mav",DA,0.03143635990216397,0.03143635990216397,0.05507872320889645,0.05507872320889645,0.03322716152198589,0.03322716152198589,0.04207958304803602,0.04207958304803602,0.034946274202281594,0.034946274202281594,0.06203761665930596,0.06203761665930596,0.036915063867466784,0.036915063867466784,0.04674332229606738,0.04674332229606738
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,2,"Gemma-4B, Llama-Mav",PWC,-0.06861778599301706,-0.06861778599301706,-0.10158450366747418,-0.10158450366747418,-0.07102307735394613,-0.07102307735394613,-0.12308916140958287,-0.12308916140958287,-0.07736444855206408,-0.07736444855206408,-0.11445944183124929,-0.11445944183124929,-0.08023686495266902,-0.08023686495266902,-0.13929486255488457,-0.13929486255488457
gemma_3_4b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-4B, Llama-Scout",SR,0.03747736141451484,0.03747736141451484,0.030528130561859823,0.030528130561859823,0.043308003012254376,0.043308003012254376,0.04997244614222385,0.04997244614222385,0.0416783360406281,0.0416783360406281,0.03407086513513652,0.03407086513513652,0.04820248853289516,0.04820248853289516,0.055610360924352266,0.055610360924352266
gemma_3_4b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-4B, Llama-Scout",AR,0.04005769338486529,0.04005769338486529,0.03879632901798702,0.03879632901798702,0.039674471143972025,0.039674471143972025,0.04815501454945201,0.04815501454945201,0.04456883997087325,0.04456883997087325,0.04343928355170984,0.04343928355170984,0.04414193537345104,0.04414193537345104,0.05356849290767822,0.05356849290767822
gemma_3_4b_it+llama_4_scout_17b_16e_instruct,2,"Gemma-4B, Llama-Scout",DA,0.041583113949102864,0.041583113949102864,0.0465373429039872,0.0465373429039872,0.042423094978547946,0.042423094978547946,0.052999665845879736,0.052999665845879736,0.046272568569241404,0.046272568569241404,0.0521782674416818,0.0521782674416818,0.04722155219498114,0.04722155219498114,0.05898348882600907,0.05898348882600907
